transaction_id,vendor_id,invoice_number,txn_date,amount,currency,gl_account,description
T001454,V0161,INV-70856,01/02/2024,7057.54,GBP,6500,Software licence
T001455,V0099,INV-53634,2024-02-03,751.49,GBP,6200,Ad spend
T001456,V0193,INV-45361,31 Jul 2024,58.16,GBP,6500,Software licence
T001457,V0159,INV-54000,26 Feb 2024,923.97,GBP,6400,Advisory fee
T001458,V0094,INV-16758,04/23/2024,613.56,GBP,6300,Air travel
T001459,V0120,INV-91151,02/11/2024,1666.91,GBP,6200,Air travel
T001460,V0045,INV-94957,03/09/2024,£845.98,GBP,6400,Advisory fee
T001461,V0199,INV-36832,2024-05-21,£346.44,GBP,6200,Office supplies
T001462,V0139,INV-24884,04 May 2025,104.93,GBP,6500,Freight
T001463,V0180,INV-37498,2024-08-18,£320.56,GBP,6200,Air travel
T001464,V0069,INV-76003,09 Mar 2025,158.29,GBP,6200,Software licence
T001465,V0017,INV-58865,12/19/2024,£213.03,GBP,6300,Ad spend
T001466,V0129,INV-79033,05/05/2024,770.81,GBP,6300,Advisory fee
T001467,V0137,INV-98907,2024-10-26,2532.33,GBP,6300,Freight
T001468,V0095,INV-98251,08/03/2024,£622.75,GBP,6100,Ad spend
T001469,V0023,INV-20508,04 Feb 2025,108.26,GBP,6100,Air travel
T001470,V0020,INV-24334,2024-06-17,657.91,GBP,6200,Software licence
T001471,V0179,INV-29392,2025-05-23,1504.62,GBP,6100,Office supplies
T001472,V0134,INV-92218,24 Jan 2024,206.28,GBP,6200,Ad spend
T001473,V0175,INV-80966,15 May 2024,348.13,GBP,6300,Air travel
T001474,V0108,INV-68177,22 Jan 2024,410.0,GBP,6200,Office supplies
T001475,V0017,INV-12888,25 Aug 2024,170.14,GBP,6400,Advisory fee
T001476,V9882,INV-63961,17 Dec 2024,823.13,GBP,6500,Advisory fee
T001477,V0084,INV-73720,2025-03-31,£353.17,GBP,6300,Air travel
T001478,V0146,INV-27295,09 Nov 2024,£640.01,GBP,6100,Air travel
T001479,V0059,INV-73470,01/15/2025,151.98,GBP,6200,Software licence
T001480,V0038,INV-56284,18 Oct 2024,249.33,GBP,6300,Office supplies
T001481,V0159,INV-31075,19/10/2024,£893.03,GBP,6100,Office supplies
T001482,V0182,INV-97340,06 Jun 2024,267.70,GBP,6100,Office supplies
T001483,V0030,INV-15393,11/20/2024,2696.37,GBP,6400,Office supplies
T001484,V0113,INV-44132,13/01/2025,£259.93,GBP,6100,Office supplies
T001485,V0144,INV-14546,11/20/2024,516.54,GBP,6200,Office supplies
T001486,V0096,INV-68776,15 Jun 2024,1125.35,GBP,6400,Air travel
T001487,V0032,INV-13266,18 Feb 2025,£84.76,GBP,6300,Office supplies
T001488,V0118,INV-51971,08 Jun 2024,58.15,GBP,6000,Advisory fee
T001489,V0140,INV-76507,05 Dec 2024,75.32,GBP,6500,Advisory fee
T001490,V0076,INV-72116,23 Oct 2024,"1,617.83",GBP,6400,Advisory fee
T001491,V0038,INV-84086,28 Mar 2025,219.85,GBP,6200,Advisory fee
T001492,V0029,INV-72781,02/11/2024,6727.91,GBP,6100,Advisory fee
T001493,V0142,INV-25319,11/11/2024,216.88,GBP,6000,Ad spend
T001494,V0159,INV-38883,04/01/2025,494.23,GBP,6200,Software licence
T001495,V0084,INV-17213,18/07/2024,"£2,200.24",GBP,6400,Freight
T001496,V0057,INV-46428,19/07/2024,"£3,665.43",GBP,6000,Software licence
T001497,V0138,INV-68387,30 Mar 2024,"3,895.80",GBP,6400,Ad spend
T001498,V0050,INV-74286,21 Nov 2024,1524.17,GBP,6400,Freight
T001499,V0131,INV-17346,04/01/2025,"£1,244.47",GBP,6300,Office supplies
T001500,V0184,INV-66051,2025-01-13,774.16,GBP,6300,Air travel
T001501,V0004,INV-47309,19 Dec 2024,£949.75,GBP,6200,Air travel
T001502,V0115,INV-83535,2024-03-30,£220.01,GBP,6100,Advisory fee
T001503,V0114,INV-64474,29 Mar 2025,£164.02,GBP,6200,Office supplies
T001504,V0187,INV-65552,28/02/2025,401.93,GBP,6100,Freight
T001505,V0154,INV-21282,2024-05-27,£334.55,GBP,6100,Air travel
T001506,V0122,INV-78852,12/09/2024,245.05,GBP,6000,Freight
T001507,V0194,INV-59253,31/03/2024,867.86,GBP,6000,Ad spend
T001508,V0164,INV-45825,02/28/2025,,GBP,6100,Freight
T001509,V0119,INV-84437,05/20/2024,£444.63,GBP,6100,Office supplies
T001510,V0098,INV-47940,17/05/2025,2049.36,GBP,6000,Air travel
T001511,V9443,INV-49834,20/05/2025,114.91,GBP,6400,Advisory fee
T001512,V0119,INV-39428,01/28/2024,£326.03,GBP,6000,Office supplies
T001513,V0068,INV-49343,04/28/2025,183.37,GBP,6000,Advisory fee
T001514,V0171,INV-47707,03 Mar 2025,51.77,GBP,6100,Ad spend
T001515,V0177,INV-94513,09/07/2024,£368.36,GBP,6000,Software licence
T001516,V0196,INV-46335,2025-05-19,352.86,GBP,6000,Freight
T001517,V0191,INV-57416,07 May 2025,2131.96,GBP,6400,Ad spend
T001518,V0067,INV-92312,02/05/2025,807.46,GBP,6500,Software licence
T001519,V0096,INV-77177,01/18/2024,130.76,GBP,6200,Office supplies
T001520,V0149,INV-17669,05/29/2024,3101.07,GBP,6200,Ad spend
T001521,V0178,INV-27759,2024-12-31,"1,545.55",GBP,6100,Software licence
T001522,V0070,INV-57338,05/03/2025,765.33,GBP,6500,Air travel
T001523,V0013,INV-47992,10/25/2024,£314.46,GBP,6400,Advisory fee
T001524,V0020,INV-77353,07/17/2024,140.42,GBP,6500,Office supplies
T001525,V0196,INV-22387,2024-06-20,267.89,GBP,6400,Air travel
T001526,V0081,INV-99780,04/11/2024,1336.25,GBP,6200,Advisory fee
T001527,V0179,INV-57516,04/08/2024,3206.85,GBP,6400,Freight
T001528,V0091,INV-28837,01/14/2024,"£2,202.98",GBP,6100,Freight
T001529,V0073,INV-58891,11 May 2025,£235.63,GBP,6300,Air travel
T001530,,INV-23424,11 Aug 2024,117.73,GBP,6100,Freight
T001531,V0057,INV-34696,22/06/2025,471.06,GBP,6400,Advisory fee
T001532,V0142,INV-24937,03 Mar 2025,£57.67,GBP,6300,Software licence
T001533,V0030,INV-27200,18/01/2024,575.64,GBP,6300,Air travel
T001534,V0080,INV-57522,22 May 2024,342.97,GBP,6300,Freight
T001535,V0134,INV-54832,2024-06-25,,GBP,6500,Air travel
T001536,V0008,INV-25544,2024-08-15,69.81,GBP,6100,Advisory fee
T001537,V0037,INV-39697,11/10/2024,709.78,GBP,6100,Office supplies
T001538,V0034,INV-20302,03/11/2025,224.53,GBP,6500,Software licence
T001539,V0020,INV-12464,2025-05-10,111.40,GBP,6300,Software licence
T001540,V0051,INV-24131,02/03/2024,£17.12,GBP,6500,Freight
T001541,V0152,INV-17768,25 Apr 2025,£391.40,GBP,6000,Air travel
T001542,V0012,INV-18683,04/11/2024,2834.09,GBP,6500,Software licence
T001543,V0194,INV-22648,05/06/2024,"£2,508.36",GBP,6400,Office supplies
T001544,V0151,INV-36217,07/08/2024,244.01,GBP,6500,Air travel
T001545,V0008,INV-21898,05/29/2024,95000.0,GBP,6500,Air travel
T001546,V0149,INV-55591,26 Dec 2024,675.63,GBP,6100,Freight
T001547,V0200,INV-90341,04/09/2024,134.53,GBP,6400,Freight
T001548,V0018,INV-22989,15 Jan 2024,562.26,GBP,6400,Office supplies
T001549,V0184,INV-35106,10/15/2024,£937.00,GBP,6100,Freight
T001550,V0002,INV-22934,2024-08-07,"1,555.62",GBP,6400,Advisory fee
T001551,V0122,INV-58033,07/08/2024,£361.34,GBP,6300,Advisory fee
T001552,V0028,INV-33704,29 Dec 2024,£322.45,GBP,6300,Ad spend
T001553,V0055,INV-77403,2024-08-21,153.58,GBP,6300,Software licence
T001554,V0195,INV-51193,2024-05-06,£162.46,GBP,6300,Software licence
T001555,V0134,INV-27814,05/22/2025,314.47,GBP,6200,Advisory fee
T001556,V0074,INV-83024,11/02/2024,604.32,GBP,6000,Air travel
T001557,V0127,INV-25167,01/29/2025,"£1,102.07",GBP,6200,Ad spend
T001558,V0154,INV-50895,30 Mar 2025,£166.75,GBP,6100,Freight
T001559,V0105,INV-48088,2025-03-14,"£2,083.82",GBP,6100,Software licence
T001560,V0122,INV-99015,01/11/2025,299.4,GBP,6100,Software licence
T001561,V0173,INV-74441,17/04/2024,394.06,GBP,6300,Ad spend
T001562,V0134,INV-96317,28 Mar 2024,177.34,GBP,6000,Office supplies
T001563,V0102,INV-62510,14/04/2024,£28.03,GBP,6500,Office supplies
T001564,V0017,INV-57672,22 Jul 2024,"£1,066.83",GBP,6200,Office supplies
T001565,V0153,INV-62990,2024-05-05,907.35,GBP,6100,Ad spend
T001566,V0186,INV-75419,2024-10-12,296.05,GBP,6500,Freight
T001567,V0152,INV-45779,02/13/2025,434.28,GBP,6200,Ad spend
T001568,V0171,INV-89058,2025-02-18,711.61,GBP,6300,Freight
T001569,V0072,INV-29316,10 Apr 2025,72.33,GBP,6000,Software licence
T001570,V0065,INV-74138,05/24/2025,225.44,GBP,6100,Advisory fee
T001571,V0035,INV-13895,04/11/2024,966.51,GBP,6500,Software licence
T001572,V0018,INV-75291,2024-01-28,101.52,GBP,6100,Ad spend
T001573,V0155,INV-99024,11/30/2024,557.19,GBP,6100,Air travel
T001574,V0160,INV-91688,08/04/2024,90.72,GBP,6000,Advisory fee
T001575,V0193,INV-78150,19/05/2025,673.89,GBP,6300,Office supplies
T001576,V0076,INV-96781,2025-05-24,387.92,GBP,6300,Freight
T001577,V0067,INV-81098,12/17/2024,68.26,GBP,6400,Freight
T001578,V0005,INV-14141,2025-03-16,"£1,452.75",GBP,6000,Ad spend
T001579,V0116,INV-51229,2025-01-20,179.82,GBP,6300,Ad spend
T001580,V0010,INV-14306,2024-06-30,165.46,GBP,6400,Advisory fee
T001581,V0200,INV-49720,17/06/2024,503.02,GBP,6300,Ad spend
T001582,V0035,INV-50954,02/02/2025,1427.24,GBP,6300,Software licence
T001583,V0146,INV-98476,17 May 2025,£131.97,GBP,6500,Freight
T001584,V0176,INV-80699,2025-04-26,431.75,GBP,6300,Freight
T001585,V0041,INV-76412,27/02/2024,£646.58,GBP,6300,Air travel
T001586,V0127,INV-87469,21/01/2025,864.73,GBP,6400,Advisory fee
T001587,V0091,INV-47281,11/24/2024,489.84,GBP,6000,Software licence
T001588,V0152,INV-15913,11 May 2024,269.42,GBP,6200,Air travel
T001589,V0190,INV-86541,28/01/2024,162.33,GBP,6500,Air travel
T001590,V0098,INV-22759,14/03/2025,443.53,GBP,6200,Air travel
T001591,V0106,INV-56041,02/27/2024,124.05,GBP,6500,Office supplies
T001592,V0064,INV-40752,15/11/2024,16.22,GBP,6400,Software licence
T001593,V0177,INV-18585,08 Nov 2024,"90,000.00",GBP,6000,Air travel
T001594,V0044,INV-12583,29 Nov 2024,1090.43,GBP,6000,Ad spend
T001595,V0169,INV-65374,2025-06-11,29.99,GBP,6300,Air travel
T001596,V0006,INV-71564,2024-01-23,132.86,GBP,6200,Ad spend
T001597,V0147,INV-61157,2024-11-26,797.17,GBP,6400,Software licence
T001598,V0126,INV-23114,07/29/2024,"£3,878.66",GBP,6200,Ad spend
T001599,V0129,INV-97475,13 Dec 2024,412.76,GBP,6100,Freight
T001600,V0077,INV-57622,2025-03-22,181.13,GBP,6100,Ad spend
T001601,V0163,INV-19872,2024-08-07,329.91,GBP,6200,Air travel
T001602,V0013,INV-48970,15/02/2025,"1,830.54",GBP,6100,Freight
T001603,V0191,INV-22053,07 Apr 2024,198.23,GBP,6400,Air travel
T001604,V0070,INV-18817,05/01/2025,167.48,GBP,6300,Office supplies
T001605,V0089,INV-20048,05 Nov 2024,£237.22,GBP,6400,Air travel
T001606,V0111,INV-96960,2024-11-16,141.36,GBP,6100,Ad spend
T001607,V0103,INV-42933,11/06/2025,461.71,GBP,6300,Advisory fee
T001608,V0196,INV-81770,2024-07-03,2409.43,GBP,6000,Advisory fee
T001609,V0181,INV-77662,2024-07-10,575.59,GBP,6400,Ad spend
T001610,V0055,INV-96613,23/04/2025,305.64,GBP,6200,Advisory fee
T001611,V0137,INV-90533,03/20/2025,292.66,GBP,6400,Advisory fee
T001612,V0161,INV-17848,2025-06-18,£72.28,GBP,6100,Air travel
T001613,V0119,INV-29365,03 Sep 2024,1065.74,GBP,6100,Advisory fee
T001614,V0176,INV-49357,03/21/2025,£370.32,GBP,6300,Air travel
T001615,V0017,INV-93090,27 Jul 2024,£330.79,GBP,6300,Air travel
T001616,V0074,INV-94678,13 Jun 2024,13526.67,GBP,6200,Advisory fee
T001617,V0154,INV-40950,2025-02-19,560.39,GBP,6100,Software licence
T001618,,INV-35154,2024-01-29,176.45,GBP,6100,Air travel
T001619,V0119,INV-73620,22/03/2025,252.40,GBP,6300,Advisory fee
T001620,V0010,INV-36475,2024-06-12,"£1,426.94",GBP,6200,Office supplies
T001621,V0008,INV-43868,11/10/2024,456.96,GBP,6500,Freight
T001622,V0046,INV-94448,13/02/2024,£82.92,GBP,6500,Ad spend
T001623,V0006,INV-17251,2024-03-26,1108.93,GBP,6200,Freight
T001624,V0077,INV-18333,20 Feb 2025,193.45,GBP,6200,Advisory fee
T001625,V0169,INV-21836,02/10/2025,"£3,167.28",GBP,6500,Office supplies
T001626,V0061,INV-24671,05/27/2025,1323.52,GBP,6000,Freight
T001627,V0171,INV-86076,06/21/2025,246.64,GBP,6200,Ad spend
T001628,V0024,INV-41205,05 May 2024,"£1,650.97",GBP,6200,Air travel
T001629,V0150,INV-61111,29/08/2024,£434.69,GBP,6300,Office supplies
T001630,V0037,INV-24000,28/06/2024,"£1,030.76",GBP,6100,Air travel
T001631,V0113,INV-63526,17 Sep 2024,687.60,GBP,6400,Software licence
T001632,V0126,INV-79922,18/01/2025,159.02,GBP,6500,Software licence
T001633,V0082,INV-81531,09/03/2025,198.76,GBP,6300,Advisory fee
T001634,V0064,INV-46403,05/28/2024,1252.58,GBP,6200,Ad spend
T001635,V0184,INV-58200,11 Nov 2024,279.15,GBP,6000,Advisory fee
T001636,V0156,INV-14562,25 Feb 2024,£258.78,GBP,6500,Advisory fee
T001637,V0062,INV-43158,28/01/2025,141.09,GBP,6200,Advisory fee
T001638,V0180,INV-57560,04 May 2024,642.88,GBP,6400,Office supplies
T001639,,INV-60917,01/09/2024,3900.18,GBP,6300,Air travel
T001640,V0078,INV-21829,29/08/2024,124.68,GBP,6200,Office supplies
T001641,V0042,INV-67520,11/20/2024,414.32,GBP,6500,Ad spend
T001642,V0009,INV-45918,03/23/2024,"£1,907.30",GBP,6300,Ad spend
T001643,V0189,INV-64127,06/12/2024,£369.59,GBP,6500,Ad spend
T001644,V0026,INV-31016,24 Sep 2024,663.55,GBP,6400,Software licence
T001645,V0091,INV-65164,30 Nov 2024,125.38,GBP,6300,Advisory fee
T001646,V0008,INV-16828,2024-07-07,646.22,GBP,6500,Ad spend
T001647,V0165,INV-27837,04/01/2024,328.37,GBP,6300,Office supplies
T001648,V0161,INV-50048,2024-11-17,"1,193.09",GBP,6400,Software licence
T001649,V0029,INV-30686,12/09/2024,1489.39,GBP,6400,Advisory fee
T001650,V0197,INV-95089,05/13/2024,"6,964.07",GBP,6400,Advisory fee
T001651,V0106,INV-51864,04/07/2025,763.26,GBP,6300,Advisory fee
T001652,V0035,INV-44167,26/06/2024,577.31,GBP,6500,Freight
T001653,V0084,INV-46935,2024-07-22,499.61,GBP,6000,Ad spend
T001654,V0095,INV-33840,02/06/2025,273.56,GBP,6300,Freight
T001655,V0058,INV-12717,24/01/2024,585.42,GBP,6400,Advisory fee
T001656,V0157,INV-92133,2024-08-22,291.51,GBP,6000,Ad spend
T001657,V0051,INV-44312,06/21/2024,485.56,GBP,6000,Ad spend
T001658,V0159,INV-66217,23/09/2024,"9,999.00",GBP,6100,Software licence
T001659,V0095,INV-32298,30 Apr 2024,133.33,GBP,6000,Advisory fee
T001660,V0135,INV-67037,2025-04-09,"£1,413.56",GBP,6500,Ad spend
T001661,V0031,INV-39423,27 Jul 2024,1717.85,GBP,6100,Air travel
T001662,V0074,INV-74771,26 Jan 2025,354.29,GBP,6100,Ad spend
T001663,V0053,INV-88654,08/08/2024,39.09,GBP,6200,Advisory fee
T001664,V0174,INV-34820,04/03/2025,206.73,GBP,6100,Ad spend
T001665,V0038,INV-13771,10/24/2024,"1,680.24",GBP,6200,Office supplies
T001666,V0159,INV-69110,09/11/2024,393.41,GBP,6200,Freight
T001667,V0176,INV-94834,14/04/2025,134.39,GBP,6000,Software licence
T001668,V0121,INV-27459,27 Nov 2024,231.54,GBP,6500,Ad spend
T001669,V0176,INV-37815,27 Jan 2025,1017.07,GBP,6500,Ad spend
T001670,V0189,INV-88275,19/09/2024,736.13,GBP,6000,Software licence
T001671,V0143,INV-17700,02/23/2024,310.19,GBP,6200,Office supplies
T001672,V0121,INV-56439,16/02/2024,269.48,GBP,6000,Air travel
T001673,V0130,INV-91219,01/25/2025,£262.19,GBP,6200,Ad spend
T001674,V0172,INV-58614,05/15/2024,146.25,GBP,6400,Software licence
T001675,V0149,INV-33510,09/23/2024,2384.90,GBP,6100,Freight
T001676,V0127,INV-54456,24/04/2025,283.0,GBP,6100,Software licence
T001677,V0082,INV-79523,19 Mar 2025,"1,538.98",GBP,6100,Air travel
T001678,V0030,INV-51060,2024-02-15,"2,150.48",GBP,6100,Ad spend
T001679,V0072,INV-57263,16/03/2025,1209.72,GBP,6200,Air travel
T001680,V0157,INV-44571,06/13/2025,250.94,GBP,6200,Ad spend
T001681,V0043,INV-51358,05/18/2025,628.98,GBP,6100,Freight
T001682,V0169,INV-93447,26/03/2025,392.83,GBP,6000,Office supplies
T001683,V0039,INV-17152,08/23/2024,149.30,GBP,6100,Software licence
T001684,V0121,INV-44108,06/16/2024,576.4,GBP,6500,Ad spend
T001685,V0112,INV-25207,21 May 2025,£110.28,GBP,6000,Ad spend
T001686,V0092,INV-83512,05/11/2025,"1,489.87",GBP,6300,Ad spend
T001687,V0029,INV-29405,05/06/2024,£242.00,GBP,6200,Software licence
T001688,V0053,INV-47239,2024-07-03,£503.34,GBP,6100,Advisory fee
T001689,V0131,INV-45755,2024-08-05,£550.93,GBP,6400,Software licence
T001690,V0135,INV-84814,03 Jul 2024,303.45,GBP,6300,Software licence
T001691,V0064,INV-75288,2024-04-06,769.21,GBP,6200,Software licence
T001692,V0073,INV-99300,05/04/2024,£239.27,GBP,6300,Air travel
T001693,V0152,INV-23902,11/27/2024,"1,051.98",GBP,6100,Software licence
T001694,V0021,INV-70323,06/05/2025,91.78,GBP,6300,Advisory fee
T001695,V0069,INV-87883,01/06/2024,463.6,GBP,6200,Software licence
T001696,V0168,INV-91574,04/08/2025,3404.39,GBP,6200,Advisory fee
T001697,V0188,INV-84600,12 May 2024,134.24,GBP,6100,Software licence
T001698,V0165,INV-47087,26/11/2024,191.42,GBP,6000,Advisory fee
T001699,V0019,INV-81716,25 Jan 2025,710.02,GBP,6000,Ad spend
T001700,V0066,INV-33332,2024-09-02,£491.54,GBP,6300,Software licence
T001701,V0006,INV-37292,15 Jun 2024,593.30,GBP,6300,Ad spend
T001702,V0073,INV-94825,06/06/2024,690.98,GBP,6000,Air travel
T001703,V0126,INV-66670,13/11/2024,810.94,GBP,6500,Freight
T001704,V0034,INV-57060,2024-04-08,1367.40,GBP,6200,Freight
T001705,V0052,INV-74175,2025-04-01,633.21,GBP,6300,Ad spend
T001706,V0069,INV-83801,09/03/2025,309.39,GBP,6000,Ad spend
T001707,V0095,INV-90460,2024-07-09,845.42,GBP,6300,Advisory fee
T001708,V0110,INV-22182,11 Feb 2024,3261.26,GBP,6400,Air travel
T001709,V0119,INV-98662,2024-08-17,348.66,GBP,6500,Advisory fee
T001710,V0183,INV-30325,22 May 2025,138.11,GBP,6400,Advisory fee
T001711,V0166,INV-78770,2024-03-26,"1,363.47",GBP,6200,Ad spend
T001712,V0112,INV-20378,2025-05-04,353.39,GBP,6200,Office supplies
T001713,V0033,INV-99694,11/03/2024,36.97,GBP,6100,Freight
T001714,V0110,INV-48729,2024-02-18,"1,024.71",GBP,6400,Software licence
T001715,V0012,INV-77294,2024-04-20,223.89,GBP,6400,Ad spend
T001716,V0106,INV-22384,20/04/2025,365.19,GBP,6500,Advisory fee
T001717,V0146,INV-43211,29 Dec 2024,581.25,GBP,6200,Freight
T001718,V0021,INV-75987,17/01/2024,£497.48,GBP,6000,Advisory fee
T001719,V0170,INV-70670,02/07/2024,880.42,GBP,6100,Ad spend
T001720,V0012,INV-20917,03/02/2025,249.88,GBP,6500,Air travel
T001721,V0081,INV-86966,2025-04-10,709.40,GBP,6500,Ad spend
T001722,V0160,INV-44743,15/12/2024,303.23,GBP,6100,Office supplies
T001723,V0048,INV-20252,09/22/2024,909.31,GBP,6500,Software licence
T001724,V9581,INV-80041,19 Jan 2024,£793.86,GBP,6000,Ad spend
T001725,V0030,INV-11743,06/24/2024,144.17,GBP,6500,Ad spend
T001726,V0118,INV-63096,2025-05-13,"£1,332.19",GBP,6200,Freight
T001727,V0158,INV-57281,08 Feb 2025,223.73,GBP,6200,Software licence
T001728,V0033,INV-27709,01/15/2024,981.29,GBP,6100,Software licence
T001729,V0005,INV-34670,28/01/2024,604.27,GBP,6100,Ad spend
T001730,V0167,INV-29025,04 Sep 2024,3047.27,GBP,6300,Advisory fee
T001731,V0138,INV-35023,29 Mar 2024,315.51,GBP,6200,Ad spend
T001732,V0038,INV-72126,2025-03-08,£274.72,GBP,6000,Software licence
T001733,V0043,INV-29978,2025-03-31,394.9,GBP,6300,Ad spend
T001734,V0006,INV-68918,05/09/2024,289.02,GBP,6100,Air travel
T001735,V0146,INV-61345,22 Feb 2024,972.56,GBP,6200,Software licence
T001736,V0027,INV-92629,18/03/2025,68.17,GBP,6300,Ad spend
T001737,V0189,INV-85846,2024-10-24,£126.59,GBP,6000,Ad spend
T001738,V0103,INV-73714,2025-06-09,124.64,GBP,6400,Advisory fee
T001739,V0157,INV-98954,2025-05-14,1147.5,GBP,6100,Advisory fee
T001740,V0016,INV-79246,2024-01-20,2648.30,GBP,6300,Freight
T001741,V0081,INV-82516,06 Mar 2024,359.64,GBP,6200,Advisory fee
T001742,V0107,INV-72041,29 Apr 2024,£335.06,GBP,6300,Freight
T001743,V0166,INV-55451,04 Apr 2025,£435.75,GBP,6500,Ad spend
T001744,V0006,INV-31146,10/21/2024,"£1,448.18",GBP,6500,Office supplies
T001745,V0121,INV-55068,03/24/2025,£145.46,GBP,6100,Freight
T001746,V0057,INV-87025,13/12/2024,£524.37,GBP,6400,Advisory fee
T001747,V0169,INV-71402,2024-05-14,"1,179.35",GBP,6200,Advisory fee
T001748,V0183,INV-61166,02/03/2025,£700.09,GBP,6500,Advisory fee
T001749,V0189,INV-57219,04/28/2025,496.98,GBP,6100,Freight
T001750,V0054,INV-47022,2024-03-29,"1,213.36",GBP,6500,Ad spend
T001751,V0034,INV-32713,2024-07-23,£20.62,GBP,6100,Freight
T001752,V0126,INV-23225,2025-03-01,850.36,GBP,6300,Air travel
T001753,V0061,INV-37450,02/18/2024,196.47,GBP,6000,Air travel
T001754,V0067,INV-56798,11 Jun 2024,53.86,GBP,6100,Freight
T001755,V0009,INV-18344,11/12/2024,707.91,GBP,6300,Software licence
T001756,V0159,INV-39712,2024-05-03,"£1,828.09",GBP,6400,Office supplies
T001757,V0125,INV-43793,12/14/2024,346.82,GBP,6200,Software licence
T001758,V0198,INV-83010,30 Sep 2024,"£1,150.74",GBP,6100,Advisory fee
T001759,V0132,INV-89205,04/16/2024,2376.79,GBP,6500,Software licence
T001760,V0113,INV-69917,2024-04-23,"1,713.69",GBP,6000,Freight
T001761,V0157,INV-23352,02/12/2024,"2,450.29",GBP,6400,Software licence
T001762,V0043,INV-92565,30/04/2024,912.64,GBP,6100,Air travel
T001763,V0041,INV-48289,2025-03-28,438.33,GBP,6400,Ad spend
T001764,V0188,INV-23014,06/06/2024,69.26,GBP,6500,Air travel
T001765,V0086,INV-28058,2024-05-05,307.76,GBP,6100,Ad spend
T001766,V0107,INV-10863,09/08/2024,£159.56,GBP,6300,Air travel
T001767,V0074,INV-76194,24/06/2024,4394.18,GBP,6000,Air travel
T001768,V0096,INV-64396,01/04/2025,332.46,GBP,6500,Advisory fee
T001769,V0063,INV-29871,07/03/2025,461.98,GBP,6100,Office supplies
T001770,V0110,INV-64186,23/02/2025,739.99,GBP,6300,Freight
T001771,V0175,INV-57418,01/31/2024,423.25,GBP,6300,Office supplies
T001772,V0198,INV-11303,2025-06-13,"2,603.35",GBP,6000,Software licence
T001773,V0087,INV-51262,2025-02-15,203.38,GBP,6100,Ad spend
T001774,V0016,INV-61546,,499.73,GBP,6500,Advisory fee
T001775,V0039,INV-85308,2024-02-29,£178.27,GBP,6500,Advisory fee
T001776,V0170,INV-78128,2024-10-29,94.44,GBP,6300,Ad spend
T001777,V0175,INV-82562,07 Nov 2024,205.83,GBP,6500,Advisory fee
T001778,V0081,INV-55109,09/01/2024,387.32,GBP,6200,Freight
T001779,V0157,INV-29249,02/17/2025,251.58,GBP,6300,Advisory fee
T001780,V0053,INV-81358,28/03/2025,188.36,GBP,6500,Air travel
T001781,V0167,INV-63019,2024-07-21,£85.89,GBP,6200,Software licence
T001782,V0010,INV-80442,08/12/2024,368.18,GBP,6300,Advisory fee
T001783,V0185,INV-26515,16/06/2025,£77.08,GBP,6400,Air travel
T001784,V0055,INV-22166,07 Jun 2025,930.82,GBP,6400,Air travel
T001785,V0134,INV-54657,2024-06-12,441.72,GBP,6000,Software licence
T001786,V0139,INV-87660,2024-09-21,£81.18,GBP,6100,Air travel
T001787,V0186,INV-65410,06/01/2025,287.11,GBP,6000,Advisory fee
T001788,V0016,INV-58887,2024-09-22,176.38,GBP,6500,Freight
T001789,V0091,INV-26228,18/02/2024,573.12,GBP,6500,Software licence
T001790,V0115,INV-49054,01/06/2024,1762.51,GBP,6300,Air travel
T001791,V0061,INV-86230,27 Aug 2024,£51.28,GBP,6200,Air travel
T001792,V0073,INV-97414,23 May 2024,£457.84,GBP,6500,Ad spend
